...1,num,list,cond,lang,type,mat_dur,correct_key,exp_num,cs,exp1_key.keys,exp1_key.rt,exp1_key.corr,exp2_key.keys,exp2_key.rt,participant,group,prof
43,163,l2,TRUE,es,f0c,1.55846875,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[2.0376283749355935, 3.218849541968666]",52,exp_g1,11
42,164,l2,TRUE,es,f0c,0.69834375,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.8505013330141082, 2.32789341598982]",52,exp_g1,11
45,165,l2,TRUE,es,f0c,0.825,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.7254354999749921, 2.3438526659738272]",52,exp_g1,11
36,166,l2,TRUE,es,f0c,1.63628125,NA,2,1,NA,NA,NA,"['lshift', 'lshift', 'rshift']","[-0.30339479201938957, 1.5423462499747984, 2.9530862499959767]",52,exp_g1,11
58,167,l2,TRUE,es,f0c,1.025125,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.7273842919967137, 2.581150166981388]",52,exp_g1,11
68,168,l2,TRUE,es,f0c,0.739,NA,2,1,NA,NA,NA,['rshift'],[1.988766249967739],52,exp_g1,11
38,169,l2,TRUE,es,f0c,1.2804375,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.6602607499225996, 2.8738242499530315]",52,exp_g1,11
49,170,l2,TRUE,es,f0c,0.82653125,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.5231426659738645, 2.388403374934569]",52,exp_g1,11
46,11,l1,TRUE,es,na,0.944375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.5690999999997075,2.4685999999996966]",54,exp_g2,8
47,12,l1,TRUE,es,na,0.823703,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.4514000000003762,2.3190000000001874]",54,exp_g2,8
36,13,l1,TRUE,es,na,1.352093,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.5009999999999764,2.875]",54,exp_g2,8
55,14,l1,TRUE,es,na,0.788685,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.70479999999975,2.2339000000004035]",54,exp_g2,8
51,15,l1,TRUE,es,na,0.882114,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.9175000000000182,2.283800000000838]",54,exp_g2,8
39,16,l1,TRUE,es,na,1.694902,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.6322999999997592,3.08409999999958]",54,exp_g2,8
69,17,l1,TRUE,es,na,1.328805,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.8836000000005697,2.6491000000005442]",54,exp_g2,8
52,18,l1,TRUE,es,na,0.900375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.486200000000281,2.75200000000018]",54,exp_g2,8
45,19,l1,TRUE,es,na,1.44153,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.4014999999999418,2.7749000000003434]",54,exp_g2,8
67,20,l1,TRUE,es,na,0.99676,NA,2,1,NA,NA,NA,"[""lshift""]",[1.5718999999994594],54,exp_g2,8
12,21,l2,TRUE,es,na,0.704021,lshift,1,NA,lshift,2.2567,1,NA,NA,54,exp_g2,8
18,22,l2,TRUE,es,na,0.863963,rshift,1,NA,rshift,3.3995,1,NA,NA,54,exp_g2,8
28,23,l2,TRUE,es,na,0.806296,lshift,1,NA,lshift,2.8016,1,NA,NA,54,exp_g2,8
34,24,l2,TRUE,es,na,0.817267,rshift,1,NA,rshift,3.1288,1,NA,NA,54,exp_g2,8
14,25,l2,TRUE,es,na,0.909694,lshift,1,NA,lshift,2.4311,1,NA,NA,54,exp_g2,8
23,26,l2,TRUE,es,na,0.977641,rshift,1,NA,rshift,2.3851,1,NA,NA,54,exp_g2,8
10,27,l2,TRUE,es,na,0.619246,lshift,1,NA,lshift,2.0583,1,NA,NA,54,exp_g2,8
7,28,l2,TRUE,es,na,0.937816,rshift,1,NA,rshift,3.0743,1,NA,NA,54,exp_g2,8
11,29,l2,TRUE,es,na,1.122001,lshift,1,NA,lshift,2.7913,1,NA,NA,54,exp_g2,8
29,30,l2,TRUE,es,na,1.133667,rshift,1,NA,rshift,2.958,1,NA,NA,54,exp_g2,8
54,61,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.568299999999681],54,exp_g2,8
42,62,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""rshift"",""lshift""]","[1.367799999999761,1.7861999999990985]",54,exp_g2,8
58,63,l1,FALSE,en,na,0.351376,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.6322999999997592],54,exp_g2,8
68,64,l1,FALSE,en,na,0.428572,NA,2,NA,NA,NA,NA,"[""lshift""]",[2.23490000000038],54,exp_g2,8
53,65,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.3729000000002998],54,exp_g2,8
40,66,l1,FALSE,en,na,0.780001,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.6175000000000637],54,exp_g2,8
44,67,l1,FALSE,en,na,0.950804,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.785099999999602],54,exp_g2,8
66,68,l1,FALSE,en,na,0.600784,NA,2,NA,NA,NA,NA,"[""lshift""]",[2.305899999999383],54,exp_g2,8
43,69,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.6517999999998665],54,exp_g2,8
50,70,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.5002000000001772],54,exp_g2,8
61,71,l1,FALSE,en,na,1.261129,NA,2,NA,NA,NA,NA,"[""rshift"",""lshift"",""lshift""]","[1.5585000000000946,1.788599999999633,2.4572000000002845]",54,exp_g2,8
65,72,l1,FALSE,en,na,0.83156,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.7497999999998228],54,exp_g2,8
37,73,l1,FALSE,en,na,0.877576,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.29950000000008],54,exp_g2,8
38,74,l1,FALSE,en,na,0.396484,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.7550000000001091],54,exp_g2,8
41,75,l1,FALSE,en,na,0.913493,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.7336000000007061],54,exp_g2,8
5,96,l2,FALSE,en,na,-,rshift,1,NA,rshift,2.8259,1,NA,NA,54,exp_g2,8
13,97,l2,FALSE,en,na,-,lshift,1,NA,lshift,2.294,1,NA,NA,54,exp_g2,8
26,98,l2,FALSE,en,na,0.376142,rshift,1,NA,rshift,2.1352,1,NA,NA,54,exp_g2,8
21,99,l2,FALSE,en,na,0.462405,lshift,1,NA,lshift,2.1399,1,NA,NA,54,exp_g2,8
33,100,l2,FALSE,en,na,-,rshift,1,NA,rshift,2.0785,1,NA,NA,54,exp_g2,8
27,101,l2,FALSE,en,na,0.924484,lshift,1,NA,lshift,2.3769,1,NA,NA,54,exp_g2,8
17,102,l2,FALSE,en,na,1.021105,rshift,1,NA,rshift,2.6344,1,NA,NA,54,exp_g2,8
24,103,l2,FALSE,en,na,0.594925,lshift,1,NA,lshift,2.3404,1,NA,NA,54,exp_g2,8
32,104,l2,FALSE,en,na,-,rshift,1,NA,rshift,2.0671,1,NA,NA,54,exp_g2,8
16,105,l2,FALSE,en,na,-,lshift,1,NA,lshift,3.0237,1,NA,NA,54,exp_g2,8
8,106,l2,FALSE,en,na,1.203962,rshift,1,NA,rshift,3.18,1,NA,NA,54,exp_g2,8
4,107,l2,FALSE,en,na,0.740095,lshift,1,NA,lshift,2.7083,1,NA,NA,54,exp_g2,8
3,108,l2,FALSE,en,na,0.818995,rshift,1,NA,rshift,2.8076,1,NA,NA,54,exp_g2,8
15,109,l2,FALSE,en,na,0.344097,lshift,1,NA,lshift,1.8405,1,NA,NA,54,exp_g2,8
35,110,l2,FALSE,en,na,0.973278,rshift,1,NA,rshift,2.4685,1,NA,NA,54,exp_g2,8
59,141,l2,TRUE,es,f0u,0.75509375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.5327000000002045,2.0697999999999865]",54,exp_g2,8
48,142,l2,TRUE,es,f0u,0.73509375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.6014999999999873,2.1825999999996384]",54,exp_g2,8
70,143,l2,TRUE,es,f0u,1.55846875,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.0342000000002827,2.93320000000017]",54,exp_g2,8
63,144,l2,TRUE,es,f0u,0.69834375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.407799999999952,2.699000000000069]",54,exp_g2,8
56,145,l2,TRUE,es,f0u,0.825,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.5499000000004344,2.151100000000497]",54,exp_g2,8
57,146,l2,TRUE,es,f0u,1.63628125,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.3089000000002216,2.9344999999998436]",54,exp_g2,8
60,147,l2,TRUE,es,f0u,1.025125,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.8211000000005697,2.316900000000487]",54,exp_g2,8
49,148,l2,TRUE,es,f0u,0.739,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.455199999999195,2.0174999999999272]",54,exp_g2,8
62,149,l2,TRUE,es,f0u,1.2804375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.001299999999901,2.8177000000002863]",54,exp_g2,8
64,150,l2,TRUE,es,f0u,0.82653125,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.4351000000006024,2.287600000000566]",54,exp_g2,8
25,151,l1,TRUE,es,f0c,0.7884375,lshift,1,NA,lshift,2.3964,1,NA,NA,54,exp_g2,8
9,152,l1,TRUE,es,f0c,0.92128125,rshift,1,NA,rshift,2.6077,1,NA,NA,54,exp_g2,8
2,153,l1,TRUE,es,f0c,0.77825,lshift,1,NA,lshift,2.7087,1,NA,NA,54,exp_g2,8
31,154,l1,TRUE,es,f0c,0.91259375,rshift,1,NA,lshift,2.9724,0,NA,NA,54,exp_g2,8
20,155,l1,TRUE,es,f0c,0.8595,lshift,1,NA,lshift,2.3422,1,NA,NA,54,exp_g2,8
22,156,l1,TRUE,es,f0c,0.974875,rshift,1,NA,rshift,2.6674,1,NA,NA,54,exp_g2,8
1,157,l1,TRUE,es,f0c,0.635125,lshift,1,NA,lshift,2.763,1,NA,NA,54,exp_g2,8
19,158,l1,TRUE,es,f0c,0.9708125,rshift,1,NA,rshift,3.2273,1,NA,NA,54,exp_g2,8
6,159,l1,TRUE,es,f0c,1.1799375,lshift,1,NA,lshift,3.6228,1,NA,NA,54,exp_g2,8
30,160,l1,TRUE,es,f0c,1.108625,rshift,1,NA,rshift,3.9841,1,NA,NA,54,exp_g2,8
1,11,l1,TRUE,es,na,0.944375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.8319999999999936,2.5997999999970034]",58,exp_g2,3
2,12,l1,TRUE,es,na,0.823703,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.698799999996993,2.5985000000000014]",58,exp_g2,3
3,13,l1,TRUE,es,na,1.352093,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.4950999999940677,2.7950000000000728]",58,exp_g2,3
4,14,l1,TRUE,es,na,0.788685,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.796700000002943,3.349999999999966]",58,exp_g2,3
5,15,l1,TRUE,es,na,0.882114,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.8316000000014583,2.5493000000044503]",58,exp_g2,3
6,16,l1,TRUE,es,na,1.694902,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.510499999999979,3.2525000000000546]",58,exp_g2,3
7,17,l1,TRUE,es,na,1.328805,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.4525000000001,2.6993000000045413]",58,exp_g2,3
8,18,l1,TRUE,es,na,0.900375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.4567999999970311,2.563100000001498]",58,exp_g2,3
9,19,l1,TRUE,es,na,1.44153,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.8145000000000095,3.0121000000014533]",58,exp_g2,3
10,20,l1,TRUE,es,na,0.99676,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.6647000000029948,2.63250000000005]",58,exp_g2,3
11,21,l2,TRUE,es,na,0.704021,lshift,1,NA,lshift,2.3081,1,NA,NA,58,exp_g2,3
12,22,l2,TRUE,es,na,0.863963,rshift,1,NA,rshift,2.2985,1,NA,NA,58,exp_g2,3
13,23,l2,TRUE,es,na,0.806296,lshift,1,NA,lshift,2.2991,1,NA,NA,58,exp_g2,3
14,24,l2,TRUE,es,na,0.817267,rshift,1,NA,rshift,2.5247,1,NA,NA,58,exp_g2,3
15,25,l2,TRUE,es,na,0.909694,lshift,1,NA,lshift,2.5301,1,NA,NA,58,exp_g2,3
16,26,l2,TRUE,es,na,0.977641,rshift,1,NA,rshift,2.4043,1,NA,NA,58,exp_g2,3
17,27,l2,TRUE,es,na,0.619246,lshift,1,NA,lshift,2.3262,1,NA,NA,58,exp_g2,3
18,28,l2,TRUE,es,na,0.937816,rshift,1,NA,lshift,2.6123,0,NA,NA,58,exp_g2,3
19,29,l2,TRUE,es,na,1.122001,lshift,1,NA,lshift,3.0303,1,NA,NA,58,exp_g2,3
20,30,l2,TRUE,es,na,1.133667,rshift,1,NA,rshift,2.661,1,NA,NA,58,exp_g2,3
21,61,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.59800000000007],58,exp_g2,3
22,62,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.4512999999969907],58,exp_g2,3
23,63,l1,FALSE,en,na,0.351376,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.9276000000015188],58,exp_g2,3
24,64,l1,FALSE,en,na,0.428572,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.9223999999985608],58,exp_g2,3
25,65,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.7269999999999754],58,exp_g2,3
26,66,l1,FALSE,en,na,0.780001,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.7988999999985253],58,exp_g2,3
27,67,l1,FALSE,en,na,0.950804,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.4787000000029593],58,exp_g2,3
28,68,l1,FALSE,en,na,0.600784,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.266999999999996],58,exp_g2,3
29,69,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.7312999999969634],58,exp_g2,3
30,70,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[2.0466999999955533],58,exp_g2,3
31,71,l1,FALSE,en,na,1.261129,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.4991999999955397],58,exp_g2,3
32,72,l1,FALSE,en,na,0.83156,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.2652999999970689],58,exp_g2,3
33,73,l1,FALSE,en,na,0.877576,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.3507999999970934],58,exp_g2,3
34,74,l1,FALSE,en,na,0.396484,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.3008999999985917],58,exp_g2,3
35,75,l1,FALSE,en,na,0.913493,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.5146999999955142],58,exp_g2,3
36,96,l2,FALSE,en,na,-,rshift,1,NA,rshift,1.9178,1,NA,NA,58,exp_g2,3
37,97,l2,FALSE,en,na,-,lshift,1,NA,lshift,2.2571,1,NA,NA,58,exp_g2,3
38,98,l2,FALSE,en,na,0.376142,rshift,1,NA,rshift,2.1079,1,NA,NA,58,exp_g2,3
39,99,l2,FALSE,en,na,0.462405,lshift,1,NA,lshift,1.7081,1,NA,NA,58,exp_g2,3
40,100,l2,FALSE,en,na,-,rshift,1,NA,rshift,1.9777,1,NA,NA,58,exp_g2,3
41,101,l2,FALSE,en,na,0.924484,lshift,1,NA,lshift,2.2917,1,NA,NA,58,exp_g2,3
42,102,l2,FALSE,en,na,1.021105,rshift,1,NA,lshift,2.3943,0,NA,NA,58,exp_g2,3
43,103,l2,FALSE,en,na,0.594925,lshift,1,NA,lshift,2.2233,1,NA,NA,58,exp_g2,3
44,104,l2,FALSE,en,na,-,rshift,1,NA,rshift,1.8669,1,NA,NA,58,exp_g2,3
45,105,l2,FALSE,en,na,-,lshift,1,NA,lshift,2.0887,1,NA,NA,58,exp_g2,3
46,106,l2,FALSE,en,na,1.203962,rshift,1,NA,rshift,2.6968,1,NA,NA,58,exp_g2,3
47,107,l2,FALSE,en,na,0.740095,lshift,1,NA,lshift,2.1735,1,NA,NA,58,exp_g2,3
48,108,l2,FALSE,en,na,0.818995,rshift,1,NA,rshift,2.3263,1,NA,NA,58,exp_g2,3
49,109,l2,FALSE,en,na,0.344097,lshift,1,NA,lshift,2.0286,1,NA,NA,58,exp_g2,3
50,110,l2,FALSE,en,na,0.973278,rshift,1,NA,rshift,2.2836,1,NA,NA,58,exp_g2,3
51,141,l2,TRUE,es,f0u,0.75509375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.213100000001532,2.632000000000062]",58,exp_g2,3
52,142,l2,TRUE,es,f0u,0.73509375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.851299999996968,2.6358999999985144]",58,exp_g2,3
53,143,l2,TRUE,es,f0u,1.55846875,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.7491000000015333,3.0488999999985253]",58,exp_g2,3
54,144,l2,TRUE,es,f0u,0.69834375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.8973999999984699,2.415200000002983]",58,exp_g2,3
55,145,l2,TRUE,es,f0u,0.825,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.6523999999984653,2.3693000000043867]",58,exp_g2,3
56,146,l2,TRUE,es,f0u,1.63628125,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.5318999999984726,3.015100000001496]",58,exp_g2,3
57,147,l2,TRUE,es,f0u,1.025125,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.4217999999970061,2.614500000000021]",58,exp_g2,3
58,148,l2,TRUE,es,f0u,0.739,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.122899999998481,2.3900999999940495]",58,exp_g2,3
59,149,l2,TRUE,es,f0u,1.2804375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.629199999995535,2.8514999999999873]",58,exp_g2,3
60,150,l2,TRUE,es,f0u,0.82653125,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.665200000002983,2.535300000004554]",58,exp_g2,3
61,151,l1,TRUE,es,f0c,0.7884375,lshift,1,NA,lshift,2.463,1,NA,NA,58,exp_g2,3
62,152,l1,TRUE,es,f0c,0.92128125,rshift,1,NA,rshift,2.6674,1,NA,NA,58,exp_g2,3
63,153,l1,TRUE,es,f0c,0.77825,lshift,1,NA,lshift,2.5854,1,NA,NA,58,exp_g2,3
64,154,l1,TRUE,es,f0c,0.91259375,rshift,1,NA,lshift,2.876,0,NA,NA,58,exp_g2,3
65,155,l1,TRUE,es,f0c,0.8595,lshift,1,NA,lshift,2.3579,1,NA,NA,58,exp_g2,3
66,156,l1,TRUE,es,f0c,0.974875,rshift,1,NA,rshift,3.2119,1,NA,NA,58,exp_g2,3
67,157,l1,TRUE,es,f0c,0.635125,lshift,1,NA,lshift,2.1273,1,NA,NA,58,exp_g2,3
68,158,l1,TRUE,es,f0c,0.9708125,rshift,1,NA,rshift,2.5858,1,NA,NA,58,exp_g2,3
69,159,l1,TRUE,es,f0c,1.1799375,lshift,1,NA,lshift,2.8044,1,NA,NA,58,exp_g2,3
70,160,l1,TRUE,es,f0c,1.108625,rshift,1,NA,rshift,3.6482,1,NA,NA,58,exp_g2,3
1,11,l1,TRUE,es,na,0.944375,NA,2,1,NA,NA,NA,"[""lshift""]",[1.3704999999999927],62,exp_g2,5
2,12,l1,TRUE,es,na,0.823703,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.534100000023841,2.24040000003572]",62,exp_g2,5
3,13,l1,TRUE,es,na,1.352093,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.3496000000238837,2.6349000000357705]",62,exp_g2,5
4,14,l1,TRUE,es,na,0.788685,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.7168000000118582,2.205400000035752]",62,exp_g2,5
5,15,l1,TRUE,es,na,0.882114,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.30059999996422,2.221699999988118]",62,exp_g2,5
6,16,l1,TRUE,es,na,1.694902,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.3691000000238205,2.9346000000238632]",62,exp_g2,5
7,17,l1,TRUE,es,na,1.328805,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.4013000000119291,2.467700000047671]",62,exp_g2,5
8,18,l1,TRUE,es,na,0.900375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.1589000000357714,2.1542000000476946]",62,exp_g2,5
9,19,l1,TRUE,es,na,1.44153,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.3519999999999754,2.743399999976077]",62,exp_g2,5
10,20,l1,TRUE,es,na,0.99676,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.9678999999761686,2.4891999999881023]",62,exp_g2,5
11,21,l2,TRUE,es,na,0.704021,lshift,1,NA,lshift,2.5458,1,NA,NA,62,exp_g2,5
12,22,l2,TRUE,es,na,0.863963,rshift,1,NA,rshift,2.353,1,NA,NA,62,exp_g2,5
13,23,l2,TRUE,es,na,0.806296,lshift,1,NA,rshift,2.2673,0,NA,NA,62,exp_g2,5
14,24,l2,TRUE,es,na,0.817267,rshift,1,NA,rshift,2.9391,1,NA,NA,62,exp_g2,5
15,25,l2,TRUE,es,na,0.909694,lshift,1,NA,rshift,2.6098,0,NA,NA,62,exp_g2,5
16,26,l2,TRUE,es,na,0.977641,rshift,1,NA,rshift,2.3069,1,NA,NA,62,exp_g2,5
17,27,l2,TRUE,es,na,0.619246,lshift,1,NA,lshift,2.0148,1,NA,NA,62,exp_g2,5
18,28,l2,TRUE,es,na,0.937816,rshift,1,NA,rshift,3.0101,1,NA,NA,62,exp_g2,5
19,29,l2,TRUE,es,na,1.122001,lshift,1,NA,rshift,2.6732,0,NA,NA,62,exp_g2,5
20,30,l2,TRUE,es,na,1.133667,rshift,1,NA,rshift,2.6326,1,NA,NA,62,exp_g2,5
21,61,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.4351000000238514],62,exp_g2,5
22,62,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.2073000000119123],62,exp_g2,5
23,63,l1,FALSE,en,na,0.351376,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.3833000000119],62,exp_g2,5
24,64,l1,FALSE,en,na,0.428572,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.2370000000000232],62,exp_g2,5
25,65,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.2711999999880845],62,exp_g2,5
26,66,l1,FALSE,en,na,0.780001,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.3757000000476864],62,exp_g2,5
27,67,l1,FALSE,en,na,0.950804,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.4918000000119491],62,exp_g2,5
28,68,l1,FALSE,en,na,0.600784,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.2393000000118946],62,exp_g2,5
29,69,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.636000000000024],62,exp_g2,5
30,70,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.9340999999641326],62,exp_g2,5
31,71,l1,FALSE,en,na,1.261129,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.1715000000000373],62,exp_g2,5
32,72,l1,FALSE,en,na,0.83156,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.4012999999522435],62,exp_g2,5
33,73,l1,FALSE,en,na,0.877576,NA,2,NA,NA,NA,NA,"[""lshift"",""lshift""]","[1.5554000000357746,2.222900000035793]",62,exp_g2,5
34,74,l1,FALSE,en,na,0.396484,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.2678999999761231],62,exp_g2,5
35,75,l1,FALSE,en,na,0.913493,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.4890000000000327],62,exp_g2,5
36,96,l2,FALSE,en,na,-,rshift,1,NA,rshift,1.8355,1,NA,NA,62,exp_g2,5
37,97,l2,FALSE,en,na,-,lshift,1,NA,lshift,1.9947,1,NA,NA,62,exp_g2,5
38,98,l2,FALSE,en,na,0.376142,rshift,1,NA,rshift,2.0228,1,NA,NA,62,exp_g2,5
39,99,l2,FALSE,en,na,0.462405,lshift,1,NA,lshift,1.8068,1,NA,NA,62,exp_g2,5
40,100,l2,FALSE,en,na,-,rshift,1,NA,rshift,1.8663,1,NA,NA,62,exp_g2,5
41,101,l2,FALSE,en,na,0.924484,lshift,1,NA,lshift,2.4624,1,NA,NA,62,exp_g2,5
42,102,l2,FALSE,en,na,1.021105,rshift,1,NA,rshift,2.5086,1,NA,NA,62,exp_g2,5
43,103,l2,FALSE,en,na,0.594925,lshift,1,NA,lshift,2.2118,1,NA,NA,62,exp_g2,5
44,104,l2,FALSE,en,na,-,rshift,1,NA,rshift,1.7831,1,NA,NA,62,exp_g2,5
45,105,l2,FALSE,en,na,-,lshift,1,NA,lshift,2.4205,1,NA,NA,62,exp_g2,5
46,106,l2,FALSE,en,na,1.203962,rshift,1,NA,rshift,2.7429,1,NA,NA,62,exp_g2,5
47,107,l2,FALSE,en,na,0.740095,lshift,1,NA,lshift,2.0126,1,NA,NA,62,exp_g2,5
48,108,l2,FALSE,en,na,0.818995,rshift,1,NA,rshift,2.6101,1,NA,NA,62,exp_g2,5
49,109,l2,FALSE,en,na,0.344097,lshift,1,NA,lshift,2.0421,1,NA,NA,62,exp_g2,5
50,110,l2,FALSE,en,na,0.973278,rshift,1,NA,rshift,2.2648,1,NA,NA,62,exp_g2,5
51,141,l2,TRUE,es,f0u,0.75509375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.6893999999762173,2.134199999988141]",62,exp_g2,5
52,142,l2,TRUE,es,f0u,0.73509375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.4988999999761745,2.0188999999761563]",62,exp_g2,5
53,143,l2,TRUE,es,f0u,1.55846875,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.3845999999641663,2.91989999997611]",62,exp_g2,5
54,144,l2,TRUE,es,f0u,0.69834375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.823399999976175,2.139800000011917]",62,exp_g2,5
55,145,l2,TRUE,es,f0u,0.825,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.5170999999642163,2.07469999998807]",62,exp_g2,5
56,146,l2,TRUE,es,f0u,1.63628125,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.474199999988059,2.7110000000000127]",62,exp_g2,5
57,147,l2,TRUE,es,f0u,1.025125,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.5018000000118832,2.501800000011883]",62,exp_g2,5
58,148,l2,TRUE,es,f0u,0.739,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.4498999999761395,2.007399999976144]",62,exp_g2,5
