participant,session,date,expName,psychopyVersion,OS,frameRate,exp1_trial_key.keys,exp1_trial_key.rt,exp1_trial_loop.thisRepN,exp1_trial_loop.thisTrialN,exp1_trial_loop.thisN,exp1_trial_loop.thisIndex,exp1_trial_loop.ran,num,list,cond,lang,type,sound_dir,phr,sent_code,mat,mat_num,emb_num,emb,cut,mat_f0_c,left,right,correct_img,correct_key,exp1_key.keys,exp1_key.corr,exp1_key.rt,exp1_loop.thisRepN,exp1_loop.thisTrialN,exp1_loop.thisN,exp1_loop.thisIndex,exp1_loop.ran,exp_num,image,image_alt,left_img,right_img,image_dir,exp2_trial_key.keys,exp2_trial_key.rt,exp2_retrial.thisRepN,exp2_retrial.thisTrialN,exp2_retrial.thisN,exp2_retrial.thisIndex,exp2_retrial.ran,exp2_key.keys,exp2_key.rt,exp2_loop.thisRepN,exp2_loop.thisTrialN,exp2_loop.thisN,exp2_loop.thisIndex,exp2_loop.ran,cs
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,080,l1,f,se,na,audio/080.wav,,l1_f_se_na_080,,,,,,,image/mouse.png,image/rat.png,mouse,lshift,lshift,1,2.1715,0,34,34,19,1,1,mouse,rat,mouse,rat,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,087,l1,f,sp,na,audio/087.wav,,l1_f_sp_na_087,,,,,,,image/desk.png,image/bed.png,bed,rshift,rshift,1,2.7781,0,35,35,26,1,1,bed,desk,desk,bed,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,020,l1,t,es,na,audio/020.wav,,l1_t_es_na_020,,,,,,,image/cellphone.png,image/backpack.png,backpack,rshift,rshift,1,2.7426,0,36,36,44,1,1,backpack,cellphone,cellphone,backpack,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,072,l1,f,en,na,audio/072.wav,,l1_f_en_na_072,,,,,,,image/dog.png,image/fish.png,dog,lshift,lshift,1,1.9953,0,37,37,11,1,1,dog,fish,dog,fish,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,081,l1,f,se,na,audio/081.wav,,l1_f_se_na_081,,,,,,,image/boxers.png,image/sweatpants.png,sweatpants,rshift,rshift,1,2.3951,0,38,38,20,1,1,sweatpants,boxers,boxers,sweatpants,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,015,l1,t,es,na,audio/015.wav,,l1_t_es_na_015,,,,,,,image/glasses.png,image/jacket.png,glasses,lshift,lshift,1,3.7102,0,39,39,39,1,1,glasses,jacket,glasses,jacket,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,065,l1,f,en,na,audio/065.wav,,l1_f_en_na_065,,,,,,,image/computer.png,image/book.png,book,rshift,rshift,1,1.8906,0,40,40,4,1,1,book,computer,computer,book,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,012,l1,t,es,na,audio/012.wav,,l1_t_es_na_012,,,,,,,image/newspaper.png,image/book.png,book,rshift,rshift,1,2.155,0,41,41,36,1,1,book,newspaper,newspaper,book,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,135,l1,t,es,f0u,audio/135.wav,,l1_t_es_f0u_135,,,,,,,image/flipflops.png,image/flower.png,flipflops,lshift,lshift,1,2.236,0,42,42,49,1,1,flipflops,flower,flipflops,flower,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,073,l1,f,en,na,audio/073.wav,,l1_f_en_na_073,,,,,,,image/socks.png,image/tshirt.png,tshirt,rshift,rshift,1,2.1087,0,43,43,12,1,1,tshirt,socks,socks,tshirt,,,,,,,,,,,,,,,,
